SSerial,Rsex,Rage,MeatEnv,MeatHlth,MeatWelf,livcost1,Country,MeatHab,REconAct,REarnD
352048.0,2,58.0,3,3,3,1,1,1,1,1
352130.0,2,19.0,3,4,2,5,1,1,0,0
350487.0,1,65.0,4,3,4,5,1,1,0,0
350725.0,1,73.0,3,3,3,5,1,1,0,0
352535.0,2,26.0,5,5,5,4,1,0,0,0
352149.0,1,60.0,5,2,0,5,1,1,1,0
351703.0,1,42.0,3,5,2,5,1,1,1,0
350589.0,1,36.0,2,2,2,5,1,1,1,0
351700.0,1,22.0,3,2,2,5,1,1,0,0
351466.0,2,77.0,3,2,4,2,1,1,0,0
350848.0,2,66.0,3,4,4,5,1,1,0,0
351352.0,1,64.0,3,2,2,4,1,1,0,0
350508.0,1,76.0,3,2,2,5,1,1,0,0
350109.0,1,49.0,5,4,4,4,1,1,1,10
351716.0,2,96.0,3,4,2,4,1,1,0,0
352695.0,2,44.0,5,4,4,1,1,1,1,9
350157.0,1,41.0,4,4,2,4,1,1,1,10
351438.0,2,50.0,4,4,3,5,1,1,1,1
351742.0,2,49.0,3,3,3,5,1,1,1,9
351679.0,2,88.0,4,4,4,5,1,1,0,0
350376.0,2,41.0,2,4,4,5,1,1,1,3
350863.0,2,42.0,5,5,5,5,1,1,1,6
350631.0,1,31.0,4,3,2,5,1,1,1,2
350604.0,1,52.0,3,3,4,5,1,1,0,0
350486.0,1,36.0,2,2,2,5,1,1,1,3
352407.0,2,35.0,2,1,2,4,1,1,0,0
351822.0,1,62.0,4,3,4,5,1,1,1,2
350074.0,2,19.0,4,2,4,5,1,0,0,0
351502.0,2,45.0,2,2,3,4,1,1,1,2
351101.0,1,66.0,2,2,2,5,1,1,1,5
350412.0,2,37.0,3,3,3,5,1,1,0,0
352652.0,2,61.0,2,4,4,4,1,1,1,2
352509.0,2,48.0,2,2,2,5,1,1,1,1
351347.0,1,51.0,2,2,2,5,1,1,1,3
350532.0,1,75.0,3,2,2,3,1,1,1,10
351421.0,2,68.0,3,4,4,5,1,1,0,0
352706.0,2,47.0,5,5,5,5,1,0,1,5
351578.0,1,36.0,4,2,4,3,1,1,1,10
350016.0,1,53.0,4,4,4,5,1,1,0,0
352353.0,1,63.0,2,3,2,4,1,1,0,0
351470.0,1,67.0,3,3,3,3,1,1,1,0
350798.0,1,71.0,5,5,5,5,1,1,0,0
351151.0,2,53.0,5,5,5,5,1,1,1,5
350027.0,2,43.0,2,2,2,5,1,1,1,2
351492.0,1,45.0,3,4,5,5,1,1,1,10
351095.0,2,80.0,3,3,5,5,1,0,0,0
352758.0,1,37.0,4,5,3,5,1,1,1,10
350297.0,2,41.0,3,4,4,5,1,1,0,0
351509.0,2,41.0,3,3,3,2,1,1,0,0
352486.0,2,63.0,4,3,3,5,1,1,1,5
352298.0,2,39.0,3,2,3,4,1,1,1,3
351420.0,2,47.0,5,5,3,5,1,1,1,8
350353.0,2,78.0,3,4,2,5,1,1,0,0
352836.0,2,44.0,3,4,4,5,1,1,1,4
350824.0,2,71.0,3,4,4,5,1,1,0,0
351924.0,1,72.0,4,4,4,5,1,1,0,0
351516.0,2,73.0,3,5,2,5,1,1,0,0
352384.0,1,67.0,2,2,2,5,1,1,0,0
351335.0,2,54.0,4,3,3,5,1,1,0,0
350061.0,1,81.0,2,2,4,3,1,1,0,0
352225.0,2,30.0,4,2,2,5,1,1,0,0
352234.0,1,48.0,2,2,4,5,1,1,1,7
350286.0,1,42.0,2,2,2,4,1,1,1,8
350989.0,2,41.0,3,3,3,5,1,0,1,0
351154.0,2,49.0,4,4,5,5,1,1,0,0
351817.0,2,38.0,4,4,4,5,1,1,1,5
352831.0,1,18.0,4,4,4,5,1,1,0,0
350367.0,1,40.0,3,3,3,5,1,1,1,7
351850.0,2,61.0,2,2,2,5,1,1,1,6
351819.0,2,79.0,3,3,4,5,1,1,0,0
351483.0,2,31.0,2,3,2,5,1,1,0,0
352484.0,2,59.0,2,4,4,4,1,1,1,5
351943.0,2,84.0,4,4,4,5,1,1,0,0
351424.0,1,83.0,3,2,4,5,1,1,0,0
352467.0,1,20.0,3,4,3,4,1,0,1,0
352878.0,2,36.0,3,3,3,3,1,1,1,0
351794.0,1,32.0,3,3,3,2,1,1,0,0
350041.0,2,70.0,3,3,3,5,1,0,0,0
351242.0,2,37.0,3,4,4,5,1,1,1,0
350705.0,2,53.0,2,3,4,5,1,1,0,0
351826.0,2,66.0,3,3,3,5,1,1,0,0
352176.0,2,72.0,5,5,5,5,1,0,0,0
350434.0,2,45.0,2,2,2,5,1,1,0,0
351720.0,2,25.0,3,3,4,5,1,1,0,0
350541.0,1,24.0,3,2,4,4,1,1,1,2
351954.0,2,27.0,2,3,4,5,1,1,1,6
350253.0,1,47.0,4,5,5,5,1,1,1,8
350237.0,2,21.0,2,2,5,5,1,1,0,0
350428.0,1,42.0,4,2,4,5,1,1,0,0
351353.0,2,22.0,2,2,2,5,1,1,0,0
352185.0,1,50.0,2,2,4,4,1,1,1,3
350882.0,2,75.0,1,1,3,5,1,1,0,0
351782.0,2,42.0,2,1,2,5,1,1,1,5
352634.0,2,64.0,3,5,3,5,1,1,0,0
352657.0,2,29.0,3,2,3,5,1,1,0,0
352476.0,1,53.0,2,4,4,5,1,1,1,2
350835.0,2,76.0,2,3,3,4,1,1,0,0
351359.0,1,36.0,2,1,2,5,1,1,0,0
350565.0,1,64.0,4,4,2,5,1,1,1,6
351336.0,2,69.0,2,4,2,5,1,1,0,0
351855.0,1,42.0,2,2,4,5,1,1,1,6
351901.0,1,45.0,2,2,3,4,1,1,1,9
351918.0,1,26.0,2,2,2,5,1,1,1,8
351129.0,2,56.0,5,4,3,5,1,1,1,8
351600.0,2,51.0,2,2,2,5,1,1,1,2
350289.0,1,42.0,2,2,3,5,1,1,1,6
351024.0,1,61.0,2,2,2,5,1,1,0,0
351617.0,2,30.0,3,4,4,4,1,1,1,10
351484.0,2,27.0,4,2,2,5,1,1,1,6
352226.0,2,87.0,3,4,3,4,1,1,0,0
351625.0,2,33.0,3,3,4,4,1,0,1,1
350524.0,2,23.0,3,3,4,5,1,1,0,0
351750.0,2,33.0,3,4,4,5,1,1,0,0
352584.0,2,30.0,4,3,4,4,1,0,0,0
352688.0,2,30.0,2,2,3,5,1,1,1,1
352135.0,1,52.0,3,4,3,5,1,1,1,4
352520.0,2,33.0,3,3,3,5,1,1,1,3
350991.0,1,70.0,3,4,3,5,1,1,0,0
350362.0,2,42.0,1,1,1,5,1,1,1,6
350213.0,2,38.0,3,2,2,5,1,1,1,8
351374.0,2,25.0,4,4,4,4,1,1,0,0
350089.0,2,38.0,5,5,5,5,1,1,0,0
350937.0,1,45.0,4,3,4,5,1,1,1,6
351473.0,1,32.0,3,2,4,4,1,1,1,9
352101.0,1,71.0,2,4,2,4,1,1,1,0
352012.0,1,66.0,4,4,4,5,1,1,0,0
351583.0,2,42.0,4,4,5,5,1,0,1,3
351235.0,2,72.0,3,4,3,5,1,1,0,0
352347.0,2,43.0,2,2,2,5,1,1,1,0
350699.0,1,20.0,2,3,2,3,1,1,0,0
351324.0,1,72.0,4,4,3,5,1,1,0,0
352618.0,1,65.0,2,4,2,5,1,1,0,0
352541.0,2,62.0,2,4,3,3,1,1,0,0
351655.0,2,77.0,3,3,4,4,1,1,0,0
350186.0,2,63.0,3,2,2,5,1,1,1,3
351049.0,1,27.0,2,2,4,5,1,1,1,7
351333.0,1,32.0,3,2,5,4,1,1,1,7
350606.0,2,49.0,3,4,3,5,1,1,1,3
351285.0,2,42.0,3,4,2,5,1,1,1,8
351743.0,1,61.0,2,3,4,5,1,1,0,0
350826.0,1,46.0,2,2,2,5,1,1,1,10
350254.0,1,56.0,4,4,2,5,1,1,0,0
351295.0,2,59.0,3,3,3,5,1,0,1,5
350302.0,1,50.0,2,2,2,5,1,0,1,5
351976.0,2,42.0,5,5,5,5,1,1,1,7
352624.0,2,65.0,4,4,4,4,1,1,0,0
350052.0,1,67.0,3,3,2,3,1,1,0,0
351437.0,1,67.0,1,1,2,3,1,1,0,0
351268.0,2,75.0,4,4,4,5,1,1,0,0
350787.0,1,55.0,2,2,2,5,1,1,1,9
351748.0,2,58.0,2,2,2,2,1,1,1,0
352513.0,1,68.0,2,2,3,3,1,1,0,0
352751.0,2,60.0,3,4,4,5,1,1,0,0
350594.0,2,73.0,3,2,3,5,1,1,0,0
352787.0,2,20.0,3,2,4,4,1,1,0,0
352002.0,2,35.0,3,3,3,5,1,1,1,3
351648.0,2,53.0,2,3,4,4,1,1,0,0
351921.0,2,70.0,1,3,4,5,1,1,0,0
351157.0,2,51.0,2,2,4,5,1,1,0,0
352246.0,2,31.0,1,1,1,5,1,1,0,0
351581.0,1,51.0,2,4,5,4,1,1,1,10
351832.0,1,91.0,1,3,4,5,1,1,0,0
351739.0,2,28.0,3,2,4,5,1,1,1,2
352110.0,2,61.0,3,3,4,5,1,1,0,0
352190.0,1,74.0,2,2,4,5,1,1,0,0
351880.0,1,39.0,2,4,4,5,1,1,1,5
350746.0,1,89.0,3,3,3,4,1,1,0,0
350298.0,2,23.0,4,2,5,5,1,1,0,0
352430.0,2,61.0,3,4,3,5,1,1,1,5
351753.0,2,25.0,2,2,2,4,1,1,0,0
352444.0,2,33.0,3,3,2,5,1,1,1,3
351443.0,1,89.0,4,4,4,5,1,1,0,0
352471.0,2,45.0,2,4,2,5,1,1,1,7
351124.0,2,36.0,4,2,4,5,1,1,0,0
352074.0,1,43.0,2,3,2,5,1,1,1,9
351941.0,1,40.0,3,3,4,4,1,0,0,0
352460.0,1,83.0,3,2,3,5,1,1,0,0
350629.0,2,67.0,3,2,4,5,1,1,0,0
352769.0,2,70.0,4,4,5,5,1,1,0,0
352617.0,2,28.0,2,2,4,5,1,1,1,6
350026.0,2,35.0,4,2,4,4,1,1,1,5
350755.0,2,46.0,3,4,3,5,1,1,1,8
351014.0,2,18.0,2,2,3,5,1,1,0,0
351195.0,2,76.0,3,2,3,5,1,1,0,0
350642.0,1,73.0,4,4,4,5,1,1,0,0
351615.0,2,58.0,4,3,4,2,1,1,0,0
352095.0,1,22.0,4,5,4,4,1,1,1,2
350853.0,1,39.0,4,2,4,5,1,1,1,3
351910.0,2,57.0,3,4,3,5,1,1,1,0
350862.0,2,30.0,3,4,4,5,1,1,1,4
350581.0,2,44.0,3,3,3,5,1,1,0,0
350724.0,1,63.0,5,5,4,5,1,0,1,9
352216.0,2,24.0,4,2,3,4,1,1,1,8
350162.0,2,27.0,1,1,2,5,1,1,0,0
352406.0,2,57.0,3,2,4,5,1,1,1,2
350489.0,1,33.0,3,2,2,4,1,1,1,10
351003.0,2,19.0,4,4,4,5,1,1,0,0
351302.0,1,42.0,4,2,3,4,1,1,0,0
352651.0,1,55.0,4,4,4,4,1,1,1,9
350389.0,2,39.0,2,2,3,5,1,1,1,8
351813.0,2,59.0,3,3,3,5,1,1,1,2
352108.0,1,38.0,3,4,3,5,1,1,1,4
351644.0,2,62.0,3,3,3,5,1,1,0,0
350627.0,2,30.0,4,4,4,4,1,1,1,1
350127.0,1,91.0,3,3,2,4,1,1,0,0
351733.0,1,47.0,5,2,4,5,1,1,1,10
351179.0,2,26.0,3,4,2,5,1,1,1,7
351113.0,2,41.0,5,5,5,5,1,0,1,10
350238.0,1,45.0,2,2,3,5,1,1,1,7
350471.0,1,40.0,3,3,4,4,1,1,1,5
352524.0,1,32.0,2,2,4,5,1,1,1,10
351704.0,1,52.0,4,2,2,5,1,1,1,9
350481.0,1,85.0,4,4,2,4,1,1,0,0
350614.0,1,22.0,3,3,4,5,1,1,0,0
351566.0,2,75.0,3,2,4,5,1,1,0,0
351939.0,2,27.0,2,4,2,5,1,1,1,4
351804.0,2,40.0,2,4,4,4,1,1,0,0
352261.0,2,78.0,4,4,5,4,1,1,0,0
352260.0,1,80.0,3,4,4,5,1,1,0,0
351069.0,1,63.0,2,3,2,4,1,1,1,9
351212.0,2,46.0,1,1,1,5,1,1,1,6
351805.0,2,37.0,3,3,3,5,1,1,1,3
350276.0,2,60.0,2,4,4,3,1,1,0,0
352555.0,2,69.0,2,4,3,5,1,0,0,0
350281.0,1,60.0,4,4,4,5,1,0,1,4
350602.0,2,32.0,2,2,2,4,1,1,0,0
352277.0,2,57.0,4,4,4,5,1,0,0,0
352756.0,1,23.0,2,2,2,5,1,1,1,4
352553.0,2,33.0,4,4,4,4,1,1,0,0
350865.0,2,25.0,2,4,3,5,1,1,0,0
351148.0,2,37.0,4,4,2,5,1,1,0,0
352511.0,1,64.0,4,4,3,4,1,0,0,0
350449.0,1,28.0,4,5,5,5,1,1,1,4
351775.0,1,74.0,4,5,5,5,1,1,0,0
351506.0,2,49.0,2,4,4,3,1,1,1,10
352217.0,1,65.0,3,1,2,5,1,1,1,0
350351.0,1,66.0,4,2,4,5,1,1,0,0
352802.0,2,83.0,4,2,4,5,1,1,0,0
352146.0,2,89.0,2,2,4,5,1,1,0,0
351713.0,2,54.0,3,4,4,5,1,1,1,8
350324.0,2,47.0,3,4,3,5,1,1,1,8
351872.0,1,49.0,3,4,4,5,1,1,1,10
350315.0,1,65.0,2,2,5,3,1,1,0,0
351686.0,1,51.0,2,3,2,5,1,1,1,10
351440.0,2,75.0,3,4,4,5,1,1,0,0
351118.0,2,44.0,2,4,3,5,1,1,1,6
352293.0,1,35.0,3,4,2,5,1,1,1,9
350080.0,2,27.0,4,3,4,3,1,0,1,9
352808.0,1,47.0,3,2,2,4,1,1,1,10
352259.0,2,64.0,5,3,3,5,1,1,0,0
352807.0,2,47.0,5,4,4,5,1,1,1,3
350066.0,1,44.0,3,4,4,4,1,1,1,9
352230.0,2,68.0,4,4,4,5,1,1,0,0
351868.0,2,41.0,3,3,5,5,1,0,1,4
350909.0,2,46.0,3,2,4,5,1,1,1,1
351968.0,2,59.0,3,4,3,5,1,1,1,5
351992.0,1,50.0,4,4,2,5,1,1,1,4
351291.0,2,29.0,5,5,5,5,1,0,0,0
351264.0,1,86.0,2,4,3,5,1,1,0,0
352811.0,2,70.0,3,3,3,4,1,0,0,0
352256.0,2,24.0,4,4,4,5,1,1,1,0
351313.0,2,60.0,4,5,4,5,1,1,0,0
350244.0,2,62.0,4,4,3,5,1,0,1,1
351259.0,2,53.0,4,4,3,4,1,0,0,0
352694.0,1,69.0,5,5,2,4,1,1,0,0
350833.0,1,35.0,4,4,4,4,1,1,1,0
351023.0,1,78.0,5,3,4,5,1,1,0,0
352852.0,2,49.0,4,4,4,4,1,0,1,10
350616.0,2,89.0,4,2,3,5,1,1,0,0
352749.0,1,62.0,1,1,1,5,1,1,0,0
350397.0,1,33.0,2,2,4,5,1,1,1,10
350793.0,2,43.0,4,4,4,5,1,1,1,10
351288.0,1,45.0,3,4,2,4,1,1,1,10
352792.0,2,41.0,4,4,4,5,1,1,1,10
351640.0,2,55.0,3,4,4,5,1,1,0,0
351610.0,2,53.0,5,5,4,5,1,1,1,10
352111.0,2,41.0,2,4,2,5,1,1,1,2
350738.0,1,28.0,1,1,1,5,1,1,1,7
351362.0,1,43.0,2,2,2,5,1,1,1,8
352475.0,1,47.0,2,2,4,5,1,1,1,9
351409.0,1,53.0,2,4,4,5,1,1,1,4
350001.0,1,67.0,4,4,4,4,1,1,0,0
352205.0,2,43.0,2,2,2,5,1,1,1,10
352238.0,2,44.0,2,4,5,5,1,1,1,3
352124.0,2,36.0,4,5,5,5,1,1,1,0
350005.0,1,35.0,4,4,4,5,1,1,1,0
352394.0,1,65.0,2,2,4,5,1,1,1,5
352219.0,2,51.0,3,3,5,5,1,1,1,1
350211.0,2,29.0,4,4,4,5,1,1,1,8
351464.0,2,34.0,3,3,3,5,1,1,0,0
350813.0,1,48.0,2,2,2,5,1,1,1,4
352616.0,2,67.0,2,4,4,5,1,1,0,0
351765.0,2,35.0,2,4,2,5,1,1,1,7
350859.0,2,47.0,2,2,4,5,1,1,1,1
351163.0,2,36.0,3,4,4,5,1,1,0,0
351900.0,1,29.0,2,2,2,3,1,1,1,10
352159.0,2,68.0,4,4,3,5,1,1,0,0
351369.0,2,71.0,2,3,3,4,1,1,0,0
351560.0,1,79.0,2,2,2,3,1,1,0,0
352051.0,2,75.0,2,2,0,5,1,1,0,0
352714.0,1,77.0,4,4,2,5,1,1,0,0
350533.0,2,65.0,5,5,5,4,1,0,1,3
351490.0,1,69.0,5,5,5,4,1,1,0,0
352138.0,1,65.0,4,2,2,5,1,1,0,0
350814.0,1,43.0,4,4,4,5,1,1,1,6
351701.0,1,55.0,1,1,1,5,1,1,1,10
350427.0,1,61.0,3,4,4,3,1,1,1,9
351818.0,2,69.0,3,2,2,5,1,1,0,0
351042.0,2,48.0,3,3,3,5,1,1,1,3
351036.0,2,50.0,4,4,4,5,1,1,1,6
350723.0,2,56.0,3,3,2,5,1,1,0,0
352318.0,1,56.0,4,3,0,4,1,1,0,0
352404.0,1,30.0,2,4,4,5,1,1,1,8
350197.0,1,44.0,2,3,3,5,1,1,1,5
351498.0,1,60.0,4,4,4,4,1,1,0,0
352746.0,2,72.0,2,2,2,5,1,1,0,0
352299.0,2,39.0,2,2,0,4,1,1,0,0
351613.0,1,31.0,1,2,3,4,1,1,1,10
352410.0,2,19.0,2,2,4,5,1,1,1,3
350802.0,2,54.0,2,4,2,5,1,1,1,2
350641.0,1,60.0,4,3,4,4,1,1,1,10
352557.0,2,44.0,1,1,2,5,1,1,1,0
350839.0,2,73.0,2,2,4,4,1,1,0,0
352596.0,1,73.0,3,3,3,4,1,1,0,0
351814.0,2,64.0,5,4,4,3,1,1,1,3
351991.0,1,45.0,3,3,4,5,1,1,1,10
352742.0,2,41.0,5,5,5,5,1,1,1,5
351292.0,2,53.0,1,1,5,5,1,1,0,0
351176.0,1,63.0,4,2,5,5,1,1,0,0
350071.0,2,66.0,3,3,3,4,1,1,0,0
350287.0,1,82.0,2,4,4,5,1,1,0,0
350525.0,2,22.0,2,2,4,5,1,1,0,0
352560.0,1,70.0,3,3,4,5,1,1,1,0
352339.0,1,50.0,4,2,2,3,1,1,1,8
351485.0,1,18.0,4,3,5,5,1,1,0,0
350011.0,1,33.0,2,2,2,4,1,1,1,10
351517.0,1,63.0,3,3,3,5,1,1,1,4
351415.0,2,65.0,4,5,5,3,1,1,0,0
352207.0,1,67.0,2,2,5,5,1,1,1,8
350033.0,2,69.0,3,2,3,4,1,1,0,0
351185.0,1,72.0,4,2,4,4,1,1,0,0
351626.0,2,75.0,2,2,2,5,1,1,0,0
350588.0,2,41.0,2,2,2,5,1,1,1,0
352877.0,1,38.0,2,3,3,5,1,1,1,6
352847.0,2,62.0,3,3,3,5,1,1,1,6
352345.0,2,29.0,3,3,4,5,1,1,1,0
350670.0,2,42.0,2,2,5,5,1,1,0,0
351047.0,2,26.0,4,2,4,4,1,1,1,6
351128.0,1,64.0,4,2,4,5,1,1,1,7
350655.0,2,40.0,2,4,2,5,1,1,1,2
352731.0,2,40.0,3,3,5,4,1,1,1,3
352507.0,1,71.0,2,4,2,5,1,1,0,0
350314.0,2,35.0,2,3,4,5,1,1,1,1
352759.0,1,78.0,1,1,1,5,1,1,0,0
352148.0,1,78.0,2,4,4,5,1,1,0,0
352727.0,1,52.0,4,2,3,5,1,1,1,1
351329.0,2,84.0,2,2,2,5,1,1,0,0
352487.0,2,49.0,2,2,2,5,1,1,1,3
350118.0,1,81.0,2,3,2,4,1,1,0,0
351544.0,2,82.0,4,4,3,4,1,1,0,0
351019.0,1,72.0,5,2,1,5,1,1,0,0
350050.0,1,43.0,4,2,4,5,1,1,1,8
350790.0,1,45.0,3,3,3,5,1,1,1,4
351454.0,1,73.0,3,4,4,5,1,1,0,0
352571.0,1,54.0,2,2,2,5,1,1,0,0
351007.0,1,28.0,4,2,4,3,1,1,1,10
352059.0,2,65.0,5,3,3,5,1,1,0,0
350885.0,1,49.0,2,2,2,5,1,1,1,5
351903.0,1,79.0,1,3,5,5,1,1,0,0
351500.0,1,64.0,1,5,2,5,1,1,0,0
350584.0,2,43.0,2,1,2,5,1,1,0,0
350911.0,1,40.0,1,1,2,5,1,1,1,4
352268.0,2,80.0,3,3,3,5,1,1,0,0
350856.0,2,21.0,2,4,2,5,1,1,1,1
351404.0,1,76.0,4,4,4,5,1,1,0,0
352556.0,2,77.0,2,4,3,5,1,1,0,0
352608.0,2,79.0,1,1,1,5,1,1,0,0
352367.0,1,76.0,5,5,5,5,1,1,0,0
352547.0,2,74.0,3,4,3,5,1,1,0,0
352186.0,2,34.0,2,4,4,5,1,1,0,0
352448.0,2,72.0,4,2,2,5,1,1,0,0
350825.0,2,46.0,5,4,5,4,1,1,1,0
350459.0,2,74.0,2,3,4,5,1,1,0,0
352433.0,1,64.0,2,2,2,5,1,1,1,0
350711.0,2,31.0,3,3,3,5,1,0,1,0
352231.0,2,78.0,3,3,3,4,1,1,0,0
350902.0,2,78.0,3,3,3,4,1,1,0,0
351707.0,1,77.0,4,2,2,5,1,1,0,0
350063.0,2,20.0,3,4,5,4,1,1,0,0
351681.0,2,65.0,3,5,5,5,1,0,0,0
352815.0,2,23.0,4,3,4,5,1,1,0,0
351574.0,2,37.0,2,2,2,5,1,1,1,3
350390.0,2,52.0,2,2,2,5,1,1,1,5
352392.0,2,26.0,4,4,4,5,1,1,0,0
352355.0,1,65.0,2,2,2,5,1,1,0,0
352739.0,1,67.0,4,4,4,5,1,1,0,0
350438.0,2,65.0,1,1,1,4,1,1,0,0
352296.0,1,72.0,4,4,4,4,1,1,1,8
350823.0,2,39.0,4,2,4,5,1,1,0,0
352269.0,1,56.0,2,4,4,5,1,1,0,0
350189.0,1,66.0,5,5,5,4,1,0,1,1
351624.0,1,38.0,5,5,3,4,1,1,1,10
352033.0,2,41.0,2,2,3,5,1,1,1,2
351187.0,1,37.0,4,2,2,5,1,1,1,10
350769.0,1,46.0,3,3,4,5,1,1,1,8
350747.0,1,77.0,4,4,3,5,1,1,0,0
350753.0,1,62.0,2,2,2,5,1,1,0,0
351190.0,2,40.0,3,4,4,5,1,1,1,7
350834.0,1,61.0,3,2,2,4,1,1,0,0
351198.0,1,65.0,2,2,3,5,1,1,1,4
352331.0,1,71.0,3,2,3,4,1,1,0,0
351426.0,2,64.0,3,4,3,4,1,1,1,7
350573.0,2,45.0,4,4,4,5,1,1,1,8
351534.0,2,22.0,4,2,4,5,1,1,0,0
352583.0,1,76.0,3,4,2,4,1,1,0,0
352442.0,1,55.0,2,2,2,5,1,1,1,4
350701.0,2,30.0,3,4,3,3,1,1,0,0
351413.0,2,28.0,3,4,5,5,1,1,0,0
352698.0,2,60.0,2,4,4,5,1,0,1,3
351959.0,2,23.0,2,1,3,5,1,1,1,5
350325.0,2,84.0,2,2,2,5,1,1,0,0
352301.0,2,47.0,4,2,2,4,1,1,1,6
351123.0,2,21.0,3,2,4,5,1,1,0,0
352137.0,2,41.0,2,4,3,5,1,1,1,1
351927.0,2,72.0,2,2,4,4,1,1,0,0
351051.0,2,42.0,3,3,2,4,1,1,1,4
352189.0,2,71.0,2,2,2,5,1,1,0,0
350255.0,2,34.0,5,5,3,4,1,1,1,10
352270.0,1,49.0,5,4,5,3,1,1,1,10
352254.0,1,19.0,5,4,5,4,1,0,0,0
351593.0,2,76.0,2,2,2,5,1,1,0,0
351048.0,1,39.0,5,5,3,5,1,1,1,10
351729.0,1,66.0,4,2,2,4,1,1,0,0
351222.0,1,45.0,4,3,2,5,1,1,1,10
350385.0,1,23.0,2,3,3,5,1,1,1,8
352401.0,1,39.0,1,4,1,5,1,1,1,6
351462.0,2,50.0,2,2,2,5,1,1,1,8
352441.0,2,61.0,1,2,1,5,1,1,0,0
350969.0,1,49.0,4,4,4,2,1,1,1,8
352462.0,1,49.0,3,4,2,5,1,1,1,8
352822.0,1,19.0,2,2,4,5,1,1,1,7
350847.0,1,62.0,2,2,2,5,1,1,1,6
351955.0,1,82.0,5,2,2,5,1,1,0,0
351013.0,2,80.0,3,2,4,5,1,1,0,0
350762.0,2,28.0,3,1,1,5,1,1,1,1
351555.0,2,47.0,2,4,4,5,1,1,0,0
350280.0,2,55.0,3,2,3,4,1,1,1,3
352311.0,2,62.0,2,2,4,5,1,1,1,9
350927.0,2,84.0,5,4,5,5,1,0,0,0
351894.0,2,25.0,3,2,5,5,1,1,1,6
351026.0,2,70.0,3,3,3,5,1,1,0,0
351021.0,2,81.0,4,4,5,4,1,0,0,0
350683.0,2,55.0,3,4,3,5,1,1,1,3
350394.0,2,69.0,3,4,4,4,1,1,0,0
351304.0,2,58.0,2,2,5,5,1,1,1,7
351514.0,2,67.0,4,2,4,5,1,1,0,0
352121.0,2,52.0,3,3,4,5,1,1,1,1
350217.0,1,53.0,5,4,3,4,1,1,0,0
352007.0,2,75.0,2,2,2,5,1,1,0,0
351068.0,2,59.0,2,2,3,5,1,1,1,4
350146.0,2,49.0,2,1,1,5,1,1,1,8
350116.0,1,75.0,2,4,3,5,1,1,0,0
351402.0,2,54.0,5,4,3,4,1,1,1,0
351975.0,1,75.0,3,2,4,5,1,1,0,0
352358.0,1,81.0,3,3,3,4,1,1,0,0
352147.0,1,66.0,3,4,2,4,1,1,1,0
351028.0,1,65.0,2,2,1,5,1,1,1,0
350485.0,2,75.0,2,2,2,4,1,1,1,0
350453.0,1,73.0,2,2,2,5,1,1,0,0
350225.0,1,49.0,5,2,2,5,3,1,1,8
350721.0,1,65.0,2,3,2,5,3,1,0,0
352221.0,1,32.0,4,2,3,5,3,1,1,10
351995.0,2,84.0,5,5,5,5,3,1,0,0
352502.0,1,49.0,5,1,3,5,3,1,1,6
351592.0,1,56.0,5,5,5,5,3,1,1,9
351341.0,2,69.0,3,4,3,4,1,1,0,0
351480.0,1,53.0,3,2,2,5,1,1,0,0
352310.0,2,29.0,3,3,4,5,1,1,0,0
350982.0,1,48.0,1,1,1,3,1,1,1,6
352775.0,1,69.0,3,3,3,5,1,1,1,4
351598.0,2,55.0,1,1,1,5,1,1,1,5
351647.0,1,27.0,2,4,2,5,3,1,1,4
351468.0,2,73.0,4,4,2,5,3,1,0,0
351059.0,2,67.0,5,4,4,5,3,1,0,0
350275.0,2,69.0,4,1,4,5,3,1,0,0
350198.0,2,35.0,2,3,2,5,3,1,1,4
350732.0,2,63.0,2,4,4,5,3,1,1,3
350625.0,1,57.0,2,1,5,3,3,1,1,8
351965.0,2,53.0,3,2,3,5,3,1,1,10
351191.0,2,79.0,3,2,4,5,3,1,0,0
352346.0,1,81.0,2,3,3,5,3,1,0,0
351645.0,2,70.0,4,4,4,4,3,1,0,0
350545.0,2,64.0,3,4,3,3,3,1,0,0
351870.0,2,60.0,4,4,3,5,3,1,1,5
350319.0,1,62.0,2,2,1,5,3,1,0,0
352193.0,2,96.0,4,4,4,5,3,1,0,0
351595.0,2,47.0,3,3,3,5,3,1,1,8
351564.0,1,64.0,3,3,3,5,3,1,0,0
350842.0,2,33.0,1,2,2,5,3,1,1,10
352398.0,1,55.0,5,5,5,5,3,1,0,0
350188.0,1,66.0,4,4,4,5,3,1,0,0
352236.0,2,75.0,4,5,5,5,3,0,0,0
351203.0,1,19.0,2,2,3,5,3,1,1,1
350675.0,1,70.0,4,2,3,2,3,1,0,0
350872.0,2,32.0,3,4,3,5,3,1,1,2
350543.0,2,53.0,3,2,3,4,3,1,1,10
350951.0,1,31.0,2,2,3,4,3,1,1,8
352875.0,1,66.0,3,5,4,5,3,1,0,0
352156.0,1,35.0,3,3,4,5,3,1,1,6
351651.0,2,65.0,4,4,4,5,3,1,0,0
351241.0,1,36.0,3,2,2,5,3,1,1,5
350665.0,2,76.0,2,3,2,5,3,1,0,0
350556.0,2,59.0,2,2,2,5,3,1,1,1
350684.0,2,40.0,3,3,3,5,3,1,1,3
350452.0,2,55.0,3,3,3,5,3,1,1,7
351911.0,1,65.0,2,2,3,4,3,1,0,0
